"age_kyrBP","eccentricity","obliquity_deg","perihelion_deg","precession_esinw"
178,0.03763543473259676,23.54237381148914,229.3308960127729,-0.02854594514137287
179,0.03817427054326961,23.428713546437617,213.63382342467543,-0.02114408526667348
180,0.0387021630988004,23.312335329884462,198.02834306104046,-0.011977832796745117
181,0.03921733737869093,23.195372565601883,182.2906819398171,-0.0015674892165500737
182,0.03979523902030026,23.079922630030108,166.36585864643376,0.009380583187496055
183,0.0402464128769432,22.9682336019635,150.53588523902727,0.019796339007605728
184,0.04077887223473105,22.8622009206254,134.50554279528916,0.029082783749868543
185,0.04131594368030833,22.764013312728807,118.49854009597593,0.0363096606423068
186,0.04176499849985178,22.67563405799374,102.37029750171527,0.040795360044677154
187,0.04224387511040445,22.598914218635194,86.21297692690213,0.042151633627095966
188,0.04275877164586196,22.53566762722852,70.08422520869742,0.04020155668507622
189,0.04314818632212798,22.487691167362126,53.75947205473695,0.034800839495068084
190,0.04363239846524769,22.4562091197303,37.53093722663327,0.0265804084517332
191,0.04400735327245898,22.44254686447982,21.247165253128756,0.015947909516278145
192,0.04444611631214147,22.44757984306709,4.876229076506158,0.003778077722847482
193,0.04482020045707816,22.471703879832294,348.5432397012249,-0.008902562592837048
194,0.04515915598441693,22.515109594247406,332.2090789415289,-0.021055296888174466
195,0.04558550993297129,22.577560503212105,315.82185026288715,-0.03176816131676495
196,0.0458929410657827,22.658180058310318,299.49907609902283,-0.039943547062514115
197,0.04621373167978894,22.75576098322451,283.1405093663786,-0.04500364713367461
198,0.0465919766941399,22.868800169391633,266.8970814494434,-0.04652366886556643
199,0.04687672514010097,22.99488594403746,250.58031688885626,-0.044209837617039095
200,0.04716980753183616,23.13174437892212,234.36229115969704,-0.03833572638169867
201,0.04749334041134154,23.276517958852597,218.23474196570803,-0.029392906251741378
202,0.04775008355208674,23.42598075606644,202.05611748490435,-0.01793085017292207
203,0.04804217037777725,23.576809097883924,186.00521653697788,-0.0050261242946222535
204,0.04826214067179604,23.725822289941295,169.99118589546467,0.008387944298643136
205,0.04852827532086312,23.86913482439889,154.02514840586932,0.021254249206487177
206,0.04877604508638908,24.00350878210418,138.07622384061747,0.032589293421808226
207,0.04891998019355112,24.125759377851644,122.23005610077577,0.04138207237890265
